frame,landmark,x,y,z,visibility
2,6,0.7886852622032166,0.31673282384872437,-0.07524009048938751,0.9995118379592896
2,7,0.776178777217865,0.29466453194618225,0.039669353514909744,0.9991101026535034
2,8,0.7727259397506714,0.2911331057548523,-0.1368291825056076,0.9995039701461792
2,9,0.7667340040206909,0.3573971092700958,-0.011799384839832783,0.9994065761566162
2,10,0.7649956345558167,0.3527369201183319,-0.06330646574497223,0.9995769262313843
2,11,0.6870715618133545,0.33097216486930847,0.17386309802532196,0.9975405335426331
2,12,0.6854146122932434,0.33698341250419617,-0.2225257158279419,0.9997430443763733
2,13,0.6491311192512512,0.5134319067001343,0.1948203295469284,0.16630232334136963
2,14,0.6512070894241333,0.5419144034385681,-0.2503511309623718,0.9782507419586182
2,15,0.6374341249465942,0.6995662450790405,0.1306835561990738,0.21548035740852356
2,16,0.6366616487503052,0.7544819116592407,-0.2140434980392456,0.9760729074478149
2,17,0.654205322265625,0.7167635560035706,0.13649895787239075,0.22566400468349457
2,18,0.6535305976867676,0.7800541520118713,-0.2559574246406555,0.9680911302566528
2,19,0.656920313835144,0.7265356183052063,0.09683554619550705,0.23446065187454224
2,20,0.6597157716751099,0.7724642157554626,-0.22618575394153595,0.9610287547111511
2,21,0.6471842527389526,0.7258384823799133,0.11097189038991928,0.2406095266342163
2,22,0.6515299081802368,0.7653360366821289,-0.20303189754486084,0.9337292909622192
2,23,0.4766947627067566,0.44296929240226746,0.10762761533260345,0.9909305572509766
2,24,0.4721682667732239,0.42913851141929626,-0.10755737125873566,0.9947989583015442
2,25,0.3320636749267578,0.5698770880699158,0.12456110864877701,0.4278317391872406
2,26,0.3227909803390503,0.5594779253005981,-0.09695596247911453,0.9620266556739807
2,27,0.1839834749698639,0.6313886046409607,0.1730675846338272,0.7140690684318542
2,28,0.16173747181892395,0.6364578604698181,-0.05909675359725952,0.9711328148841858
2,29,0.1490100473165512,0.621900200843811,0.173299178481102,0.7570421695709229
2,30,0.12959828972816467,0.622745156288147,-0.06308458745479584,0.9466009736061096
2,31,0.1780136674642563,0.7329211831092834,0.11076842248439789,0.8464077115058899
2,32,0.15620778501033783,0.7552315592765808,-0.16422587633132935,0.9556275606155396
3,0,0.7827128171920776,0.3554338216781616,-0.0502186194062233,0.9995406866073608
3,1,0.7920841574668884,0.3291156589984894,-0.03992462158203125,0.9990696310997009
3,2,0.7918515801429749,0.32643306255340576,-0.03999834135174751,0.9992046356201172
3,3,0.7915489673614502,0.3233693540096283,-0.040038250386714935,0.9993405342102051
3,4,0.7907646298408508,0.325935035943985,-0.08002510666847229,0.9992721676826477
3,5,0.7896390557289124,0.32158979773521423,-0.08005909621715546,0.9994833469390869
3,6,0.7883765697479248,0.3168521821498871,-0.0801297128200531,0.9995202422142029
3,7,0.7760792374610901,0.2958790361881256,0.03406645357608795,0.9990784525871277
3,8,0.7724839448928833,0.2911401689052582,-0.14351457357406616,0.999505877494812
3,9,0.7665932178497314,0.3580346405506134,-0.016244376078248024,0.9993807673454285
3,10,0.7648168206214905,0.35324642062187195,-0.06799248605966568,0.999565601348877
3,11,0.6889947652816772,0.3305884003639221,0.1676953136920929,0.9974657297134399
3,12,0.6861502528190613,0.3355630040168762,-0.2260306179523468,0.9997430443763733
3,13,0.6490529775619507,0.5123032927513123,0.19043827056884766,0.1671644151210785
3,14,0.6511904001235962,0.5394867658615112,-0.2513122856616974,0.978516161441803
3,15,0.6373835802078247,0.699424684047699,0.12999776005744934,0.2132289856672287
3,16,0.6370596885681152,0.7537978887557983,-0.21462157368659973,0.9748214483261108
3,17,0.6538103818893433,0.7153593897819519,0.13583415746688843,0.2220296710729599
3,18,0.6535924077033997,0.7779597640037537,-0.2561337947845459,0.9661329388618469
3,19,0.6564216017723083,0.7217905521392822,0.09619735181331635,0.23034146428108215
3,20,0.6597173810005188,0.7697753310203552,-0.22721052169799805,0.9585660696029663
3,21,0.6468760967254639,0.7221099734306335,0.11040769517421722,0.23680710792541504
3,22,0.6515533328056335,0.7627916932106018,-0.20393741130828857,0.9302796721458435
3,23,0.47651562094688416,0.4438166320323944,0.1077255979180336,0.9904603958129883
3,24,0.4721510410308838,0.4303911030292511,-0.10765731334686279,0.9945729374885559
3,25,0.33250176906585693,0.5700151324272156,0.12741073966026306,0.4282771348953247
3,26,0.3226552903652191,0.5601733922958374,-0.0912509337067604,0.9619759917259216
3,27,0.18445834517478943,0.6272182464599609,0.18000856041908264,0.7156109809875488
3,28,0.16162927448749542,0.6361124515533447,-0.042262934148311615,0.9708443284034729
3,29,0.1540006846189499,0.6177036762237549,0.18261201679706573,0.7605886459350586
3,30,0.12980720400810242,0.622400164604187,-0.04479306563735008,0.9467372894287109
3,31,0.18002954125404358,0.7310836911201477,0.11308469623327255,0.8462185263633728
3,32,0.1561279296875,0.7545551657676697,-0.14445042610168457,0.9551878571510315
4,0,0.7825928926467896,0.35636106133461,-0.053340207785367966,0.9995356798171997
4,1,0.792015016078949,0.3300282657146454,-0.0432899184525013,0.9990653395652771
4,2,0.7917842268943787,0.32740867137908936,-0.04336444288492203,0.9991946220397949
4,3,0.7914882302284241,0.32433420419692993,-0.04340586066246033,0.999332845211029
4,4,0.790681004524231,0.32653385400772095,-0.08293944597244263,0.9992781281471252
4,5,0.7895458936691284,0.32203051447868347,-0.08297602832317352,0.9994848370552063
4,6,0.7882877588272095,0.31717365980148315,-0.08304359018802643,0.9995273947715759
4,7,0.776079535484314,0.2967316508293152,0.03025023266673088,0.9990372657775879
4,8,0.772476851940155,0.291260689496994,-0.14531660079956055,0.9995049238204956
4,9,0.7665385007858276,0.3586626648902893,-0.019546236842870712,0.9993577003479004
4,10,0.7647322416305542,0.3537517488002777,-0.07074577361345291,0.9995563626289368
4,11,0.6894649267196655,0.32991886138916016,0.16256628930568695,0.9974384903907776
4,12,0.6869426369667053,0.3354766070842743,-0.22580823302268982,0.9997455477714539
4,13,0.6489757895469666,0.5124739408493042,0.18750640749931335,0.16961805522441864
4,14,0.651190996170044,0.5408345460891724,-0.25111061334609985,0.9789853096008301
4,15,0.6371813416481018,0.6994884014129639,0.1298931986093521,0.21441544592380524
4,16,0.637721061706543,0.7538185715675354,-0.21494083106517792,0.9744275212287903
4,17,0.6531933546066284,0.7137940526008606,0.13501405715942383,0.22181478142738342
4,18,0.6545400619506836,0.7776402831077576,-0.2566944360733032,0.9652887582778931
4,19,0.655997633934021,0.7203110456466675,0.09589754790067673,0.22979260981082916
4,20,0.6603009700775146,0.7693041563034058,-0.22797338664531708,0.9575127959251404
4,21,0.646753191947937,0.7207023501396179,0.1103520393371582,0.23626983165740967
4,22,0.6520389318466187,0.7621968388557434,-0.20442131161689758,0.9288288950920105
4,23,0.4762571454048157,0.44363051652908325,0.10758920013904572,0.9901878833770752
4,24,0.4721527695655823,0.4336198568344116,-0.10753313452005386,0.9944267868995667
4,25,0.33279183506965637,0.5697448253631592,0.12845821678638458,0.4271478056907654
4,26,0.32265374064445496,0.5614109039306641,-0.0887635126709938,0.9611310958862305
4,27,0.18503347039222717,0.6247955560684204,0.1869915872812271,0.7164498567581177
4,28,0.1617584079504013,0.6358270645141602,-0.037230707705020905,0.9702264070510864
4,29,0.1540476530790329,0.6141430139541626,0.18942293524742126,0.7633492350578308
4,30,0.13006152212619781,0.622102677822113,-0.039439085870981216,0.9464033246040344
4,31,0.17992889881134033,0.7308745384216309,0.12531784176826477,0.8460513353347778
4,32,0.1557367891073227,0.7590278387069702,-0.13747228682041168,0.9546132683753967
5,0,0.7826324105262756,0.3570278584957123,-0.053134821355342865,0.9995471239089966
5,1,0.7920328974723816,0.33080101013183594,-0.043159350752830505,0.999091386795044
5,2,0.7917991280555725,0.32829779386520386,-0.04322601109743118,0.9992123246192932
5,3,0.7915053367614746,0.32528823614120483,-0.04326135665178299,0.9993491768836975
5,4,0.7906942367553711,0.32695525884628296,-0.08156883716583252,0.9993053078651428
5,5,0.7895536422729492,0.3223316967487335,-0.08160652220249176,0.9995025992393494
5,6,0.7882947325706482,0.31739458441734314,-0.08166701346635818,0.9995481371879578
5,7,0.7762439846992493,0.2978288233280182,0.0303649865090847,0.9990382790565491
5,8,0.7725597023963928,0.2915000319480896,-0.13894343376159668,0.9995185732841492
5,9,0.7665573954582214,0.3595818877220154,-0.019484080374240875,0.9993612766265869
5,10,0.7647385597229004,0.3543842136859894,-0.06905807554721832,0.9995628595352173
5,11,0.6895429491996765,0.33002883195877075,0.16065388917922974,0.9974702000617981
5,12,0.6872864365577698,0.3356949985027313,-0.21786567568778992,0.9997528195381165
5,13,0.6485382914543152,0.513359785079956,0.1863003820180893,0.17479537427425385
5,14,0.6514168977737427,0.5418031215667725,-0.2442377805709839,0.9798552989959717
5,15,0.6364343762397766,0.699661910533905,0.1298694610595703,0.2174728512763977
5,16,0.6387054920196533,0.7546031475067139,-0.21172471344470978,0.9744545221328735
5,17,0.651914656162262,0.7133145928382874,0.13478079438209534,0.22284498810768127
5,18,0.6555043458938599,0.7776817083358765,-0.2533825933933258,0.9648230075836182
5,19,0.6547241806983948,0.7198600769042969,0.09561911970376968,0.2306319624185562
5,20,0.6607497930526733,0.7693461179733276,-0.2251124382019043,0.956924319267273
5,21,0.6459623575210571,0.7204011678695679,0.1104905754327774,0.2367907017469406
5,22,0.6524575352668762,0.7622740864753723,-0.20136293768882751,0.9280824065208435
5,23,0.4764288365840912,0.44226476550102234,0.10524670779705048,0.9899981617927551
5,24,0.47360357642173767,0.43512290716171265,-0.10519687831401825,0.9943273067474365
5,25,0.3325076997280121,0.5676814317703247,0.11733166873455048,0.4233260750770569
5,26,0.32286566495895386,0.5619076490402222,-0.0900830328464508,0.9602323174476624
5,27,0.18384480476379395,0.6249051690101624,0.16047343611717224,0.7136158347129822
5,28,0.16221484541893005,0.6362885236740112,-0.05171802639961243,0.9693507552146912
5,29,0.1529809534549713,0.6139123439788818,0.16018307209014893,0.7625136971473694
5,30,0.13037243485450745,0.6226571202278137,-0.05576402693986893,0.9460945129394531
5,31,0.17976517975330353,0.7307641506195068,0.09620491415262222,0.8440038561820984
5,32,0.1586587131023407,0.7592669725418091,-0.15457160770893097,0.9539438486099243
6,0,0.7826773524284363,0.3577084541320801,-0.05350003391504288,0.999548077583313
6,1,0.7921265363693237,0.3313959538936615,-0.04346083849668503,0.9990974068641663
6,2,0.7918790578842163,0.32891038060188293,-0.04352386295795441,0.9992126226425171
6,3,0.791572630405426,0.32589825987815857,-0.04355541616678238,0.9993507862091064
6,4,0.7907947897911072,0.3274674415588379,-0.08224891871213913,0.9993187785148621
6,5,0.7896448373794556,0.3228053152561188,-0.08229129016399384,0.9995105266571045
6,6,0.788383960723877,0.3178647458553314,-0.08235462009906769,0.9995602965354919
6,7,0.7765264511108398,0.2986477017402649,0.030654195696115494,0.9990147352218628
6,8,0.7729280591011047,0.2922138571739197,-0.14108125865459442,0.9995236396789551
6,9,0.7665697932243347,0.3604077696800232,-0.019558563828468323,0.9993494749069214
6,10,0.7647576928138733,0.35516971349716187,-0.06964755058288574,0.9995603561401367
6,11,0.6896329522132874,0.3301093578338623,0.16236618161201477,0.9974640607833862
6,12,0.6875391602516174,0.33638298511505127,-0.22056762874126434,0.9997590184211731
6,13,0.6485141515731812,0.5162162780761719,0.18709376454353333,0.17860479652881622
6,14,0.6516945362091064,0.5448020696640015,-0.24571259319782257,0.9804783463478088
6,15,0.6362964510917664,0.702210009098053,0.13085225224494934,0.2200014889240265
6,16,0.6391308903694153,0.7562078833580017,-0.21253736317157745,0.9743663668632507
6,17,0.651841402053833,0.7137686014175415,0.1361844837665558,0.2237764298915863
6,18,0.6559849977493286,0.7785845994949341,-0.2546145021915436,0.9643163681030273
6,19,0.654689371585846,0.7201492190361023,0.09668856859207153,0.2313240021467209
6,20,0.6610990166664124,0.7702851295471191,-0.2264339029788971,0.956254243850708
6,21,0.6458991765975952,0.7206507325172424,0.11148617416620255,0.23728489875793457
6,22,0.6526720523834229,0.7629874348640442,-0.20240259170532227,0.9271811246871948
6,23,0.4765261709690094,0.44223564863204956,0.10528947412967682,0.9897204637527466
6,24,0.47385817766189575,0.436867356300354,-0.1052417978644371,0.9942194819450378
6,25,0.33247309923171997,0.5672023296356201,0.11756976693868637,0.4185461699962616
6,26,0.3228512406349182,0.5624438524246216,-0.08968211710453033,0.9593355059623718
6,27,0.18406590819358826,0.6249623894691467,0.1723603755235672,0.7105262279510498
6,28,0.16232790052890778,0.636450469493866,-0.04622621461749077,0.9687221050262451
6,29,0.15288665890693665,0.6139310002326965,0.17365752160549164,0.7619190812110901
6,30,0.13038188219070435,0.6234646439552307,-0.049495551735162735,0.9461686611175537
6,31,0.1795361489057541,0.7305683493614197,0.11066581308841705,0.8417581915855408
6,32,0.1593257486820221,0.7594050168991089,-0.1482040137052536,0.9533613324165344
7,0,0.7826957106590271,0.3586423993110657,-0.04702433571219444,0.9995481371879578
7,1,0.792202353477478,0.332091748714447,-0.03652762621641159,0.9991052746772766
7,2,0.7919465899467468,0.3295871317386627,-0.036584384739398956,0.9992153644561768
7,3,0.7916314005851746,0.32655227184295654,-0.03660964220762253,0.999354362487793
7,4,0.7908947467803955,0.3281722664833069,-0.07615335285663605,0.9993317127227783
7,5,0.7897489666938782,0.32347947359085083,-0.07620005309581757,0.9995181560516357
7,6,0.7885004878044128,0.31854069232940674,-0.07627058029174805,0.9995717406272888
7,7,0.7768679857254028,0.2992331385612488,0.03836963325738907,0.9989973306655884
7,8,0.7734594345092773,0.2929868996143341,-0.13719183206558228,0.9995291233062744
7,9,0.7665934562683105,0.3614450991153717,-0.012757199816405773,0.9993341565132141
7,10,0.7647682428359985,0.3561861217021942,-0.06390068680047989,0.9995537996292114
7,11,0.6899775266647339,0.3301653265953064,0.1724271923303604,0.9974533915519714
7,12,0.6882689595222473,0.33667072653770447,-0.21986821293830872,0.9997642636299133
7,13,0.6485173106193542,0.5186420679092407,0.1930868774652481,0.18023252487182617
7,14,0.6518357396125793,0.5462276935577393,-0.24644403159618378,0.9806747436523438
7,15,0.636310338973999,0.7040674090385437,0.1327432096004486,0.2196863740682602
7,16,0.6392687559127808,0.756652295589447,-0.2114853411912918,0.9737187027931213
7,17,0.6520441770553589,0.7148134112358093,0.13856735825538635,0.22223210334777832
7,18,0.6560949683189392,0.7788182497024536,-0.25295349955558777,0.9631670117378235
7,19,0.6550347805023193,0.7205256819725037,0.0990210622549057,0.22943846881389618
7,20,0.661243736743927,0.7704864740371704,-0.22281113266944885,0.9547514915466309
7,21,0.6460962891578674,0.7211936116218567,0.1133195161819458,0.2354283481836319
7,22,0.652764081954956,0.7631745338439941,-0.2003573626279831,0.9249598979949951
7,23,0.47680220007896423,0.44215816259384155,0.10617530345916748,0.9894240498542786
7,24,0.4743366837501526,0.4380373954772949,-0.10613135993480682,0.9940918684005737
7,25,0.33201196789741516,0.5667128562927246,0.12072833627462387,0.4113363027572632
7,26,0.3228422999382019,0.5636100172996521,-0.09062796086072922,0.9582059383392334
7,27,0.1829342544078827,0.6248093843460083,0.1773988902568817,0.7054434418678284
7,28,0.16239039599895477,0.6369501948356628,-0.046367619186639786,0.9679989814758301
7,29,0.151271253824234,0.613750159740448,0.17941270768642426,0.7602776885032654
7,30,0.12941554188728333,0.6243646144866943,-0.04952017962932587,0.9461857676506042
7,31,0.17933115363121033,0.7305904626846313,0.11716117709875107,0.8382214903831482
7,32,0.16014912724494934,0.7603025436401367,-0.14865562319755554,0.9525626301765442
8,0,0.7826303243637085,0.35961902141571045,-0.041323184967041016,0.999555766582489
8,1,0.7922121286392212,0.3329477608203888,-0.030539508908987045,0.9991278052330017
8,2,0.7919573187828064,0.3304460942745209,-0.030593708157539368,0.9992318749427795
8,3,0.7916426658630371,0.3274495005607605,-0.03061721846461296,0.9993687272071838
8,4,0.7909026145935059,0.32902976870536804,-0.07032330334186554,0.9993530511856079
8,5,0.7897559404373169,0.3243042230606079,-0.07036736607551575,0.9995322823524475
8,6,0.7885042428970337,0.31940239667892456,-0.0704394206404686,0.9995880126953125
8,7,0.7770416140556335,0.3004053235054016,0.044812045991420746,0.9990035891532898
8,8,0.7737130522727966,0.2943183183670044,-0.13129942119121552,0.9995421171188354
8,9,0.7665444612503052,0.3621058464050293,-0.006960675120353699,0.9993325471878052
8,10,0.7647289037704468,0.3569895327091217,-0.058271266520023346,0.9995551705360413
8,11,0.6902409791946411,0.32981428503990173,0.18020176887512207,0.9974687099456787
8,12,0.6889396905899048,0.33738967776298523,-0.2174621820449829,0.9997707009315491
8,13,0.6483910083770752,0.518132209777832,0.20034024119377136,0.18028786778450012
8,14,0.6518499255180359,0.5463413000106812,-0.24652469158172607,0.9808902740478516
8,15,0.636254072189331,0.704230546951294,0.13696415722370148,0.21795789897441864
8,16,0.6392505764961243,0.7569933533668518,-0.21018533408641815,0.9730451703071594
8,17,0.6522153615951538,0.7146033644676208,0.14307795464992523,0.2196779102087021
8,18,0.6562262773513794,0.7790732383728027,-0.250998318195343,0.9619501233100891
8,19,0.6553838849067688,0.7205356955528259,0.10366129875183105,0.2265135645866394
8,20,0.6615555286407471,0.7705433368682861,-0.21985368430614471,0.9531499743461609
8,21,0.6461923122406006,0.7212427854537964,0.11748383194208145,0.2324708104133606
8,22,0.6529513597488403,0.7632364630699158,-0.19838201999664307,0.9225848317146301
8,23,0.47705593705177307,0.44089648127555847,0.10710219293832779,0.9891254901885986
8,24,0.4754509925842285,0.43933138251304626,-0.10704799741506577,0.9939408898353577
8,25,0.33185693621635437,0.5665477514266968,0.12242841720581055,0.40245747566223145
8,26,0.3229083716869354,0.5652454495429993,-0.09603005647659302,0.9572398662567139
8,27,0.1814921796321869,0.6246859431266785,0.17220698297023773,0.6980645656585693
8,28,0.1623479425907135,0.6372241377830505,-0.06024577468633652,0.9671544432640076
8,29,0.14851614832878113,0.6137616038322449,0.17233747243881226,0.7562183141708374
8,30,0.127545565366745,0.6252031922340393,-0.06441956758499146,0.9460499286651611
8,31,0.1789189875125885,0.7306128740310669,0.10990232229232788,0.8336691856384277
8,32,0.16001643240451813,0.7620631456375122,-0.16412842273712158,0.9516972303390503
9,0,0.7826031446456909,0.36034947633743286,-0.040544312447309494,0.9995626211166382
9,1,0.7922218441963196,0.3334830105304718,-0.02997855842113495,0.9991469383239746
9,2,0.7919686436653137,0.3309693932533264,-0.03003060258924961,0.999245822429657
9,3,0.7916544079780579,0.32797858119010925,-0.03005394898355007,0.999380350112915
9,4,0.7909106016159058,0.3296138644218445,-0.06954183429479599,0.9993718266487122
9,5,0.7897629141807556,0.3248857259750366,-0.06958605349063873,0.9995448589324951
9,6,0.788508951663971,0.32002702355384827,-0.06965609639883041,0.9996024966239929
9,7,0.7771540284156799,0.3013744354248047,0.04473286122083664,0.9990068674087524
9,8,0.7738944292068481,0.2954435646533966,-0.13037127256393433,0.9995539784431458
9,9,0.7665265798568726,0.36268001794815063,-0.006362132728099823,0.9993313550949097
9,10,0.7647169828414917,0.3577854037284851,-0.05738319084048271,0.999557614326477
9,11,0.6903199553489685,0.32941991090774536,0.17975425720214844,0.9974774718284607
9,12,0.689445972442627,0.3379833996295929,-0.21612735092639923,0.9997771978378296
9,13,0.6481966972351074,0.5176239013671875,0.201144739985466,0.18102599680423737
9,14,0.6519080400466919,0.5466001629829407,-0.24601955711841583,0.9812160730361938
9,15,0.6360551714897156,0.7043646574020386,0.13873210549354553,0.21748004853725433
9,16,0.639241099357605,0.7571350336074829,-0.20869557559490204,0.9726706147193909
9,17,0.6522880792617798,0.7143914699554443,0.14488902688026428,0.21833361685276031
9,18,0.6562883257865906,0.7791668176651001,-0.24900634586811066,0.9611575603485107
9,19,0.6554315686225891,0.7205268144607544,0.10557039082050323,0.22486071288585663
9,20,0.661689043045044,0.7705739140510559,-0.2176402509212494,0.9521008133888245
9,21,0.6462001204490662,0.7212812900543213,0.11933214962482452,0.23074808716773987
9,22,0.6530181169509888,0.7632859945297241,-0.19662684202194214,0.9210835695266724
9,23,0.4772578179836273,0.44017961621284485,0.10719823837280273,0.9888849854469299
9,24,0.4761926233768463,0.44004377722740173,-0.10714231431484222,0.9938564896583557
9,25,0.3319254517555237,0.5665338635444641,0.12314359843730927,0.39720240235328674
9,26,0.323034405708313,0.5658318996429443,-0.09525490552186966,0.9567520022392273
9,27,0.18161772191524506,0.6247602105140686,0.17586871981620789,0.694206178188324
9,28,0.16238674521446228,0.6374168395996094,-0.05634690448641777,0.9667259454727173
9,29,0.14846119284629822,0.6137934327125549,0.17635665833950043,0.7545614838600159
9,30,0.12720666825771332,0.6255464553833008,-0.060039620846509933,0.9462268352508545
9,31,0.17886382341384888,0.7306454181671143,0.1148054376244545,0.8309798836708069
9,32,0.1601722240447998,0.7619155049324036,-0.1589294970035553,0.9512804746627808
10,0,0.7827631235122681,0.36113789677619934,-0.04013070836663246,0.9995667338371277
10,1,0.7923949956893921,0.33384349942207336,-0.029161518439650536,0.999163031578064
10,2,0.7921231985092163,0.331275075674057,-0.02921218052506447,0.9992575645446777
10,3,0.7917781472206116,0.3282436728477478,-0.0292338989675045,0.9993911385536194
10,4,0.7910727262496948,0.33011651039123535,-0.06939928978681564,0.9993880391120911
10,5,0.7899020910263062,0.32541608810424805,-0.06944336742162704,0.9995552897453308
10,6,0.7886350750923157,0.3206096291542053,-0.06951360404491425,0.9996148347854614
10,7,0.7774028182029724,0.301972895860672,0.04688011482357979,0.9990094304084778
10,8,0.7742294073104858,0.29640674591064453,-0.13136526942253113,0.9995631575584412
10,9,0.7667701244354248,0.3635333478450775,-0.005506853573024273,0.9993249773979187
10,10,0.7649875283241272,0.35901251435279846,-0.057408880442380905,0.999556303024292
10,11,0.6908838152885437,0.3294949531555176,0.18307630717754364,0.997458279132843
10,12,0.6903276443481445,0.33881044387817383,-0.21721048653125763,0.9997801184654236
10,13,0.6479455232620239,0.5172573328018188,0.2033131867647171,0.17988747358322144
10,14,0.6517995595932007,0.5468363165855408,-0.24625322222709656,0.9812867045402527
