min_elbow_angle,max_elbow_angle,max_depth,min_depth,avg_alignment,min_alignment,min_hip_angle,avg_hip_angle,elbow_range,depth_range,label,video_path
87.30060629009535,165.3488824194053,-0.38132418558856673,-0.9236920568976272,167.40965424237467,155.26112915773336,154.0531676564371,164.9560166409709,78.04827612930995,0.5423678713090605,1,../data/push-up\correct\Copy of push up 148.mp4
84.10098261504724,161.79469810970775,-0.253063765004785,-0.6845012352739294,169.37013253801481,158.24325515663986,153.84549951427064,168.19914381916175,77.69371549466051,0.43143747026914436,1,../data/push-up\correct\Copy of push up 162.mp4
87.06211076242599,163.45251506133465,-0.29025390623398917,-0.7753361449737062,166.16231652544334,158.9490037705312,153.06357654620956,165.84266355323263,76.39040429890866,0.485082238739717,1,../data/push-up\correct\Copy of push up 163.mp4
104.77480851317308,166.76836950645773,-0.22865873400864345,-0.7146229493389058,167.0219280374918,158.67713277900853,153.77656140349904,165.18265250318183,61.993560993284646,0.48596421533026235,1,../data/push-up\correct\Copy of push up 164.mp4
103.87746376428085,165.31870836612498,-0.23632500082036811,-0.742668646558772,164.72692750070095,155.56239330906453,149.94878200636725,162.71183081920952,61.44124460184413,0.5063436457384038,1,../data/push-up\correct\Copy of push up 165.mp4
128.79591774562144,157.45224034551222,-0.3247892834417785,-0.8012170847675881,172.94588852502966,163.60550339551568,155.8919558924296,166.550357627719,28.656322599890785,0.47642780132580964,1,../data/push-up\correct\Copy of push up 173.mp4
127.61786332270276,155.2272543959953,-0.32852112097026764,-0.7089533533643968,170.84483899259212,161.32704720471207,156.79992721470637,167.5231966034146,27.609391073292528,0.38043223239412916,1,../data/push-up\correct\Copy of push up 174.mp4
129.07718444564856,154.0906008542472,-0.36968549725231536,-0.6833270241539294,173.03291912640893,162.784253596832,161.4656415569464,168.77389468429715,25.01341640859866,0.31364152690161407,1,../data/push-up\correct\Copy of push up 175.mp4
99.39778420085578,164.42678850935093,-0.5762929636174481,-0.9747644611070674,160.9571408556439,150.49785792828294,147.07106344122212,157.04342854451517,65.02900430849515,0.3984714974896193,1,../data/push-up\correct\Copy of push up 177.mp4
80.39963100288395,166.47095589783265,-0.6036453003892607,-1.0112495077052237,161.723698235733,154.05152092223557,150.98334113790355,157.69659639438154,86.0713248949487,0.40760420731596303,1,../data/push-up\correct\Copy of push up 178.mp4
73.75439794925215,159.6112203223606,-0.34163882981676963,-0.7894233041135638,172.62916357198415,165.02165681818525,166.21332684355184,173.72455820539614,85.85682237310844,0.44778447429679413,1,../data/push-up\correct\Copy of push up 186.mp4
86.10534902188559,157.86850037854177,-0.35266857263894713,-0.8452703627776664,172.73752813335977,166.5063826828033,166.93553723019,173.8309039810915,71.76315135665618,0.4926017901387193,1,../data/push-up\correct\Copy of push up 187.mp4
85.27278521816652,155.5873082045037,-0.36742503772868607,-0.9013142875379839,174.78318285818852,166.32498883523783,166.4120232704442,175.33705546431568,70.31452298633718,0.5338892498092979,1,../data/push-up\correct\Copy of push up 188.mp4
77.09334673271523,170.88577471964658,-0.4138695566754167,-0.70729630094964,170.29119482437812,162.99576954487895,165.09940158443698,169.284802535269,93.79242798693134,0.29342674427422333,1,../data/push-up\correct\Copy of push up 197.mp4
126.07169325291837,160.21625273137118,-0.3113555394499399,-0.77975596708391,170.9686875572958,167.07414259681477,165.3192402861346,169.80017629536428,34.14455947845282,0.46840042763397016,1,../data/push-up\correct\Copy of push up 2.mp4
132.88380096149905,160.29568321182546,-0.3108271614639456,-0.7529883003815808,171.0374594085585,166.18821207544954,163.8846325282481,168.9196732138942,27.411882250326414,0.4421611389176352,1,../data/push-up\correct\Copy of push up 3.mp4
136.3365720220469,161.8892061239151,-0.34965317865838896,-0.8533154909379469,171.2633618678294,165.65708711217223,162.72277114425304,169.4275868165419,25.552634101868193,0.5036623122795579,1,../data/push-up\correct\Copy of push up 4.mp4
108.22085480251728,169.84865712250468,-0.4085436088611136,-1.163793266726747,164.48661469757656,157.62715003737588,159.85304954667296,167.12980400818432,61.627802319987396,0.7552496578656334,1,../data/push-up\correct\Copy of push up 47.mp4
134.66487977336934,164.28418091190792,-0.31820272692529816,-0.9256986743649885,171.49548140812834,168.07422823145865,165.51892960903893,169.90858257999093,29.61930113853859,0.6074959474396904,1,../data/push-up\correct\Copy of push up 5.mp4
134.05097123580177,161.5457739867228,-0.31884209669200536,-0.9518912365428872,171.89935815001755,167.57118933728708,164.59125521924818,170.59289014288248,27.494802750921025,0.6330491398508818,1,../data/push-up\correct\Copy of push up 6.mp4
131.5765096110542,161.2293465399898,-0.3197851245070431,-0.9526277291688975,172.00198152902746,169.43819341396423,167.1759501806108,170.9194776588977,29.652836928935585,0.6328426046618544,1,../data/push-up\correct\Copy of push up 7.mp4
150.82113359090803,164.90703912798458,-0.14888199589912188,-0.803273872969533,173.93085874521398,170.63927555417078,168.35271675244167,173.38529742049263,14.085905537076542,0.6543918770704111,1,../data/push-up\correct\Copy of push up 78.mp4
139.86672577478527,160.447409169648,-0.17128173242891553,-0.7717122840739384,174.46613365361918,168.68827103528153,163.57748556815454,169.1847997356445,20.580683394862746,0.6004305516450229,1,../data/push-up\correct\Copy of push up 79.mp4
101.18218988657945,158.43320450703175,-0.3984837910119393,-0.9591912108026727,172.45492903969927,166.57707427558935,168.44273694368988,173.76882272669616,57.251014620452295,0.5607074197907334,1,../data/push-up\correct\Copy of push up 80.mp4
95.35995377879057,161.1549207056501,-0.22897225056021275,-0.5942198947707426,171.01037847948498,166.16919944837764,167.81429857680655,171.84049986055933,65.79496692685954,0.3652476442105298,1,../data/push-up\correct\Copy of push up 83.mp4
106.84371267957447,162.34016816227805,-0.28539361776102734,-0.6185059954320535,169.7181991011801,166.54191495404518,166.10789649449546,170.44044845424656,55.49645548270358,0.3331123776710262,1,../data/push-up\correct\Copy of push up 85.mp4
85.05518457435264,166.47144635209798,-0.24787412129665942,-1.1402926123229806,158.8114502786117,136.52548337599825,146.898149429021,163.11939823922202,81.41626177774535,0.8924184910263212,0,../data/push-up\incorrect\1.mp4
59.943073566574625,152.77835767523666,-0.032160815691128164,-0.7270785261636018,164.02055146199388,156.9183343583678,150.97774912275426,165.2576712872786,92.83528410866204,0.6949177104724736,0,../data/push-up\incorrect\10.mp4
54.24665328471937,155.85595366408188,-0.03357615806706593,-0.8063457114517822,159.27230471399454,148.1936869989927,160.45910586750009,168.11424031793308,101.60930037936251,0.7727695533847163,0,../data/push-up\incorrect\11.mp4
60.50087698811613,154.43286907983858,0.017743273390656622,-0.7882749635905353,161.92089517010706,150.85652574856604,145.38975032445984,158.45344422396295,93.93199209172245,0.8060182369811919,0,../data/push-up\incorrect\12.mp4
44.24011839194936,147.48983387592727,0.19118396178836683,-0.7675644291389919,160.27476912249207,144.19371838862352,149.52626684504327,167.0307379836737,103.24971548397792,0.9587483909273588,0,../data/push-up\incorrect\13.mp4
61.990414820567864,168.80972792623382,-0.34730171803680987,-1.1084922615564277,157.39392380326424,136.20506114040634,146.14372490248502,160.63207451370937,106.81931310566596,0.7611905435196178,0,../data/push-up\incorrect\14.mp4
62.84330109393698,167.24137887008644,-0.31735171094608605,-1.0637058767444765,157.55657908747537,134.49890192103265,141.76883057494007,159.17157440898555,104.39807777614945,0.7463541657983904,0,../data/push-up\incorrect\15.mp4
43.759756293619006,157.68065260723793,-0.29469684951677766,-1.0045398080057524,159.9239916123362,144.81744824158935,153.3089076013745,163.46725291697535,113.92089631361893,0.7098429584889747,0,../data/push-up\incorrect\16.mp4
45.457692929670216,157.17086838446045,-0.3498913484211693,-1.0501037343791597,150.20906109239317,145.460475750432,155.72191027590597,164.44485118314634,111.71317545479023,0.7002123859579904,0,../data/push-up\incorrect\17.mp4
56.19675338273876,158.81713823681915,-0.2673481868956179,-1.064754357370987,152.45857122269018,145.09716194436788,159.25220654031747,167.16066217294465,102.62038485408038,0.7974061704753691,0,../data/push-up\incorrect\18.mp4
70.72971260604324,167.39920848088104,-0.36396241674927243,-1.1011114293687523,157.67084187074485,135.9058135917659,146.45196564986676,160.6716805345169,96.6694958748378,0.7371490126194798,0,../data/push-up\incorrect\19.mp4
86.67815637400754,161.80524019848437,-0.320998904294,-1.041883267452972,157.48664713385097,136.51046849817433,150.08095531928413,164.83645647553388,75.12708382447683,0.7208843631589721,0,../data/push-up\incorrect\2.mp4
75.45953175100314,164.8097049699674,-0.31535492133263854,-1.0449149799952118,156.2247814841892,134.28066289142276,141.3569389786321,158.11592516177805,89.35017321896427,0.7295600586625732,0,../data/push-up\incorrect\20.mp4
44.721390951821796,157.68065260723793,-0.29469684951677766,-1.0081481763929974,159.62737111247912,146.901272797229,153.50139967288146,163.1994908439681,112.95926165541613,0.7134513268762197,0,../data/push-up\incorrect\21.mp4
46.574480267281224,157.47090731193492,-0.34539479286772556,-1.0584755027348114,150.42919112333516,144.40074545047972,153.1160984694692,163.16086996825095,110.8964270446537,0.7130807098670858,0,../data/push-up\incorrect\22.mp4
50.19422310404607,160.59264306551773,-0.26617130311175385,-1.0699551807864,152.94677465037267,145.23028994210424,158.2884786846464,167.61223765642842,110.39841996147166,0.8037838776746462,0,../data/push-up\incorrect\23.mp4
85.22745572484575,166.4043133764698,-0.2273218229915085,-1.1269965624498097,158.8981512887065,142.0426484646046,148.78320631912965,163.91252582350856,81.17685765162403,0.8996747394583012,0,../data/push-up\incorrect\3.mp4
71.7381305313708,162.37746405156258,-0.2696872421208889,-0.9121347564663851,165.35658166123383,158.50353488441502,151.93841924855167,166.2698492322598,90.63933352019178,0.6424475143454962,0,../data/push-up\incorrect\4.mp4
79.65245907244277,160.80367091567555,-0.3089624691823514,-1.018553177914234,154.10639435532153,141.8721162977691,154.72961725540017,165.1748208968877,81.15121184323279,0.7095907087318827,0,../data/push-up\incorrect\5.mp4
91.80819565695678,161.24582410983015,-0.2940596986681189,-1.0533968909942166,153.19299927538788,131.78953603194898,142.6270372306294,157.3387972365005,69.43762845287337,0.7593371923260978,0,../data/push-up\incorrect\6.mp4
100.29143029352909,161.0632696462053,-0.34984767922978466,-0.8972982624570165,151.80099639010643,130.68300576320402,139.7372298177167,156.06535489218768,60.77183935267621,0.5474505832272318,0,../data/push-up\incorrect\7.mp4
38.456714781363786,151.69124806448528,-0.0016976189850002044,-0.541101277421334,160.76555462133405,154.0728122524516,141.9092623880224,165.48161181750493,113.2345332831215,0.5394036584363338,0,../data/push-up\incorrect\8.mp4
53.01159889601707,150.69634837417667,0.005042034785272431,-0.2976130979275934,164.07705604073018,156.84090199214964,152.04697921952362,159.7062613852687,97.6847494781596,0.3026551327128658,0,../data/push-up\incorrect\9.mp4
87.5884120547738,164.5439387842743,-0.42294069098721876,-1.1426003015563808,164.00374881150756,139.2017471951376,147.3742249453136,165.08439783870406,76.9555267295005,0.7196596105691621,0,../data/push-up\incorrect\Copy of push up 104.mp4
95.94442750750167,164.1338432682645,-0.3741373624295974,-1.1475045683467235,162.99427342589644,135.8722177660446,151.8890125299954,164.4602332702852,68.18941576076284,0.7733672059171262,0,../data/push-up\incorrect\Copy of push up 105.mp4
92.82533304444152,165.53109680082449,-0.3772934394455899,-1.1626438635787855,155.6874311390655,138.53117182882025,147.31690481429192,161.28101943299623,72.70576375638296,0.7853504241331956,0,../data/push-up\incorrect\Copy of push up 107.mp4
98.5225025055,165.37274144978733,-0.46817126415433163,-1.163861346153499,164.20923252150718,137.63072213413443,152.48363043862852,165.49037614655066,66.85023894428733,0.6956900819991674,0,../data/push-up\incorrect\Copy of push up 108.mp4
94.7868325063443,165.3402501104723,-0.4519878716065756,-1.1543403865048616,163.75176192378117,135.03056814789645,151.33921456152044,164.99633735254034,70.55341760412801,0.702352514898286,0,../data/push-up\incorrect\Copy of push up 110.mp4
96.71809641029667,171.17583727444793,-0.3286055744535734,-1.1560013385894292,167.64970423215223,125.74970377972161,140.40749486950108,167.14496326017374,74.45774086415126,0.8273957641358558,0,../data/push-up\incorrect\Copy of push up 149.mp4
86.52248256466584,161.41947180400106,-0.6675980976610911,-0.9662361910399954,156.35358986049272,138.14567410269427,155.84891047865594,166.5359139908488,74.89698923933523,0.29863809337890423,0,../data/push-up\incorrect\Copy of push up 150.mp4
87.97461720949072,160.82925100388346,-0.6551798045863004,-0.94760726630496,157.55729888234697,141.5325993256875,156.05264180502823,166.00776632243705,72.85463379439274,0.2924274617186595,0,../data/push-up\incorrect\Copy of push up 151.mp4
84.42214441925515,161.72679055961544,-0.6267102949942398,-0.9433320554285423,158.8892051700368,143.83995181656132,151.86125220943592,168.84886517574392,77.30464614036029,0.31662176043430246,0,../data/push-up\incorrect\Copy of push up 152.mp4
99.83993288977724,174.8688487603837,1.2019784550924486,-0.9490720434845118,133.3555971796419,39.00837435011744,20.226994988719927,139.53883508358788,75.02891587060647,2.1510504985769603,0,../data/push-up\incorrect\Copy of push up 153.mp4
95.55993409453784,157.10598702943764,0.7002637757611417,0.18594918333821497,130.30924109312275,109.45008786431028,105.06880895857623,123.68523394333099,61.546052934899805,0.5143145924229268,0,../data/push-up\incorrect\Copy of push up 155.mp4
95.33738552376091,153.19691900682056,0.4435545180056992,0.09856249358996139,133.32599759593998,124.14765054180991,121.12171920036228,127.07645013567927,57.85953348305965,0.34499202441573784,0,../data/push-up\incorrect\Copy of push up 156.mp4
128.00646949644627,157.18177980455295,0.5059271983690827,0.004242708934710349,136.58204196810516,126.34648848241237,128.63516231686395,137.49674993067362,29.175310308106674,0.5016844894343724,0,../data/push-up\incorrect\Copy of push up 166.mp4
126.84440285344027,153.5380433097594,0.3136210287285248,0.034209004535920906,140.7214907727188,134.30287039867505,134.50360698202545,141.8441342203173,26.693640456319116,0.2794120241926039,0,../data/push-up\incorrect\Copy of push up 167.mp4
124.28856837131535,154.11563099671332,0.2995636711317462,0.08989345134173554,138.8506838817492,133.22396715510965,133.4046967921129,139.9332488884333,29.82706262539797,0.20967021979001066,0,../data/push-up\incorrect\Copy of push up 168.mp4
137.9925040413739,164.2028982895534,-0.014395335944362486,-1.015011132628922,148.90782568270996,130.96035284704683,131.301225549422,150.12280011409834,26.210394248179483,1.0006157966845595,0,../data/push-up\incorrect\Copy of push up 171.mp4
68.7486440059946,168.71234785251838,-0.32402467267663015,-0.8154860205390515,163.474402500661,154.62483798917165,161.05871729255534,168.66610956414115,99.96370384652377,0.49146134786242135,0,../data/push-up\incorrect\Copy of push up 198.mp4
63.66534638016991,175.39386805593364,-0.18699246199292935,-0.395438401308181,163.99351646186432,158.08951094705264,158.60834294823655,164.33002245814433,111.72852167576373,0.20844593931525163,0,../data/push-up\incorrect\Copy of push up 36.mp4
48.060075253540404,165.7525806262798,-0.4681940385249982,-0.8628577494291957,169.58282957525697,146.96844516714643,147.33407293051525,168.40075033110386,117.6925053727394,0.3946637109041975,0,../data/push-up\incorrect\Copy of push up 37.mp4
91.27646025282753,168.17605970431487,-0.3673142935014523,-1.160939012088396,168.74967707084986,165.21205460965362,164.55427056665576,169.82432471996128,76.89959945148733,0.7936247185869437,0,../data/push-up\incorrect\Copy of push up 42.mp4
98.37058112122953,167.64801051142297,-0.3874506435837315,-1.1634851796359602,165.31701905742557,157.20678925467652,158.95478682069873,166.24885248127484,69.27742939019343,0.7760345360522287,0,../data/push-up\incorrect\Copy of push up 44.mp4
107.5504139138286,167.81780862880967,-0.41806100566921944,-1.179323408840113,163.79812705321226,154.936183257153,157.37721631390232,165.93338423261895,60.267394714981066,0.7612624031708936,0,../data/push-up\incorrect\Copy of push up 46.mp4
60.71430261975155,163.36872863101664,-0.6241393372523891,-1.2411642030104089,159.76586675392286,145.94741009025265,149.3232255962237,161.89649726002756,102.65442601126509,0.6170248657580197,0,../data/push-up\incorrect\Copy of push up 55.mp4
57.5790870811534,158.97698369885177,-0.606308521348596,-1.2239988921168048,156.20765445403381,150.31291926392845,149.30733602713664,158.3167929834348,101.39789661769836,0.6176903707682088,0,../data/push-up\incorrect\Copy of push up 56.mp4
102.3773667415634,156.68058156745096,-0.3950080253516005,-0.7979916406569908,166.07788283954622,161.88466966529631,153.2904004307141,157.0164799076529,54.30321482588755,0.4029836153053903,0,../data/push-up\incorrect\Copy of push up 57.mp4
107.13054176399966,154.17586431908597,-0.3773272628462948,-0.7031396470175391,162.9627302570308,157.8716855329344,149.88888429029367,154.2306888163978,47.045322555086315,0.32581238417124425,0,../data/push-up\incorrect\Copy of push up 58.mp4
123.41645997834104,163.57890968611096,-0.21863406385903572,-1.10356274227963,145.741816245226,122.73363233601417,129.9070224438159,149.97912504652797,40.16244970776992,0.8849286784205942,0,../data/push-up\incorrect\Copy of push up 81.mp4
